times,Y_label,gas_v,mole
20.0,0.0,0.0,33.973341941833496
491.38766,4.9968355818787134e-05,4.1008948212919076e-05,33.92783069610596
962.76013,9.993510063492921e-05,8.397769122296618e-05,33.88326406478882
1434.102,0.0001498986072710558,0.00012856066516147473,33.839399337768555
1905.3986,0.00019985730030891763,0.00017287150809162856,33.7955527305603
2376.634,0.00024980952345663864,0.0002158366876903999,33.75159978866577
2847.7937,0.0002997537110008048,0.0002589065028098783,33.70771551132202
3318.8623,0.000346528747485871,0.0003040161724497634,33.66399574279785
3789.8247,0.00039171107668093416,0.0003530947739821589,33.62186336517334
4260.665,0.0004368816949177194,0.00040228253826848535,33.57984256744385
4731.369,0.00048203924372506647,0.0004515780083577522,33.53792953491211
5201.9214,0.0005271822241003157,0.0004998744880014685,33.4960994720459
5672.3066,0.0005723091838846409,0.0005476711478150007,33.454376220703125
6142.5103,0.0006174187177630484,0.0005955667717646889,33.412771701812744
6612.517,0.000662509373576712,0.000643559740644421,33.371286392211914
7082.3115,0.000707579652322972,0.0006970377657495966,33.33295679092407
7551.88,0.0007526282423745013,0.0007539932433583747,33.296701431274414
8021.205,0.0007976535041971409,0.000811039534468775,33.260621070861816
8490.273,0.0008426541261635637,0.0008681735909301509,33.22474145889282
8959.071,0.0008876287966464427,0.0009253937411707639,33.189040660858154
9427.581,0.0009325758292677859,0.000982696903569739,33.153528690338135
9895.79,0.000977494006087932,0.0010400804744600466,33.118216037750244
10363.684,0.0010223819217918882,0.0010975421666931373,33.08309745788574
10831.245,0.0010672379836893283,0.0011553225991541526,33.04985237121582
11298.46,0.0011120607864652592,0.0012131718394296142,33.01685953140259
11765.314,0.0011568490184923536,0.0012710851567655367,32.98407173156738
12231.795,0.0012016013681432844,0.0013290589972053464,32.95151329040527
12697.886,0.0012463163364153922,0.001387090951235401,32.919172286987305
13163.571,0.0012909924243060171,0.001445177594185952,32.8870587348938
13628.84,0.0013356285075631646,0.0015033164865944782,32.855175495147705
14093.674,0.0013802228998088428,0.0015686005178225022,32.82895469665527
14558.062,0.001424774476791057,0.0016342001413107,32.80322217941284
15021.987,0.0014692817395071474,0.0016998243718853766,32.777764320373535
15485.4375,0.001513743376329787,0.0017654695448342944,32.75258731842041
15948.395,0.0015581577008809838,0.0018311318442193287,32.7276816368103
16410.848,0.0016025236825964093,0.0018968073834451829,32.7030668258667
16872.785,0.0016468401972240688,0.001962493342002854,32.67872953414917
17334.191,0.001691105745761303,0.0020307147424997664,32.656251430511475
17795.049,0.0017353186418301195,0.002106841413496676,32.63904047012329
18255.344,0.0017794775738031912,0.0021829350176991286,32.622153759002686
18715.068,0.0018235817921791885,0.0022589921805193157,32.60558795928955
19174.205,0.0018676296105801194,0.0023350076730155596,32.58934688568115
19632.738,0.0019116195300033242,0.0024109767317322646,32.57342529296875
20090.656,0.0019555504261968082,0.002486894756467257,32.5578293800354
20547.947,0.001999421174908577,0.002562428483146869,32.543206214904785
21004.598,0.002043230464511303,0.002637445663857122,32.52980852127075
21460.59,0.0020869766086269947,0.002712389987840718,32.5167441368103
21915.914,0.002130658670378989,0.002787258408965725,32.50400495529175
22370.56,0.002174275712890625,0.0028620474475358746,32.491586208343506
22824.51,0.002217825862408577,0.0029367502818242624,32.47950315475464
23277.748,0.002261307807305518,0.0030131491005452125,32.469250202178955
23730.268,0.0023047207980801195,0.0030961323491096875,32.464982986450195
24182.055,0.002348063523105053,0.0031789698413690983,32.46106195449829
24633.096,0.002391334670752992,0.0032616547713202903,32.45750045776367
25083.373,0.002434532554645944,0.0033441827804353767,32.4542875289917
25532.883,0.0024776568000332445,0.003426551147006469,32.45141267776489
25981.607,0.0025207057205369012,0.003508753021800751,32.44888734817505
26429.537,0.0025636783792802524,0.003590784863439753,32.44670248031616
26876.656,0.002606573277260638,0.00367438662351225,32.446433544158936
27322.955,0.002649389477601396,0.003762619831755039,32.450865745544434
27768.422,0.0027088972825846415,0.0038525839871707576,32.4391188621521
28213.043,0.00279242991685941,0.0039452812595579785,32.404059410095215
28656.805,0.002875801097126285,0.004037939735101791,32.369548320770264
29099.701,0.0029590097225624854,0.0041305515311603576,32.335599422454834
29541.715,0.0030420524906996683,0.004226811502630475,32.304723262786865
29982.838,0.003124927933774125,0.0043305262769140675,32.27956581115723
30423.057,0.003207633483199367,0.00443411204362725,32.255024909973145
30862.36,0.0032901669373298316,0.004537558573079378,32.2311110496521
31300.74,0.0033725271953427374,0.004640858988502988,32.2078161239624
31738.178,0.003454710220887888,0.004744001973731713,32.18514347076416
32174.67,0.0035367156470243557,0.004844157814844247,32.163641929626465
32610.205,0.0036185412721065784,0.004944088861959904,32.142773151397705
33044.77,0.0037001845275480673,0.005043836466382307,32.12252473831177
33478.348,0.0037816424778214053,0.005143391375739289,32.10289478302002
33910.938,0.0038629147559856663,0.005243101812862621,32.084224224090576
34342.523,0.003943998426513434,0.005350869165236447,32.074284076690674
34773.098,0.004024892021640999,0.005458343682758989,32.06499528884888
35202.652,0.004105594073604654,0.005565515872639645,32.05636215209961
35631.17,0.0041861016468769845,0.005672377408675003,32.04837131500244
36058.65,0.004266413273694279,0.005778916903624709,32.041035652160645
36485.074,0.004346527486292833,0.005885130975052993,32.03432893753052
36910.434,0.004426441349145226,0.005992336373161311,32.02967977523804
37334.723,0.004506154128369608,0.006104063316890184,32.0309100151062
37757.93,0.004585663622320415,0.006215372326432826,32.03278207778931
38180.043,0.004664967629352085,0.006326250184502343,32.03530836105347
38601.06,0.004744065415582763,0.006436694540181666,32.038464069366455
