times,Y_label,gas_v,mole
20.0,0.0,0.0,37.57067012786865
278.77728,4.741708478669603e-05,1.0454381152765703e-05,37.54736804962158
537.5462,9.483263739501324e-05,2.105157839844101e-05,37.5240478515625
796.2984,0.0001422451256465728,3.1369586508583925e-05,37.50064182281494
1055.0256,0.00018965303973056348,4.1699569701187614e-05,37.477166175842285
1313.7194,0.00023705481391725507,5.2349621542910025e-05,37.453758239746094
1572.3716,0.0002844489831309715,6.302831336807237e-05,37.4302978515625
1830.9736,0.00031600692716977707,7.370746598652319e-05,37.41235160827637
2089.5176,0.00034089457374942287,8.438922448793377e-05,37.396729469299316
2347.9944,0.0003657757575069151,9.585903247173979e-05,37.38133239746094
2606.3965,0.0003906497499059382,0.00010797244808497902,37.36611843109131
2864.715,0.0004155157049043193,0.00012009187555956577,37.350890159606934
3122.9421,0.00044037284696340004,0.00013221693544984592,37.335655212402344
3381.0693,0.00046522037704335045,0.00014434725456097938,37.32041358947754
3639.0886,0.0004900575196055122,0.00015648246575199402,37.30515956878662
3896.9915,0.0005148834521088837,0.00016862218624916228,37.289902687072754
4154.77,0.0005396974225159782,0.0001807660603482347,37.27463722229004
4412.415,0.0005644985377822798,0.00019273596752682822,37.25946235656738
4669.919,0.000589286069371473,0.0002046991098510687,37.24428462982178
4927.2744,0.000614059312248414,0.00021666516860822046,37.22910499572754
5184.4717,0.0006388173263662438,0.00022863369093328512,37.21392345428467
5441.504,0.0006635594536921615,0.00024060438246555757,37.19873809814453
5698.363,0.0006882848951863369,0.0002525768403961486,37.18355083465576
5955.04,0.0007129928518089405,0.0002645507224770158,37.16835975646973
6211.527,0.0007376824775177992,0.00027718073606539757,37.15339374542236
6467.8154,0.0007623530202754261,0.00029125591252351804,37.1389217376709
6723.899,0.0007870038220490201,0.00030533080831731595,37.12445545196533
6979.768,0.0008116339897940655,0.0003194049685646052,37.10999298095703
7235.415,0.0008362427714730752,0.000333477888383445,37.09553909301758
7490.833,0.0008608295090532481,0.00034754920579794564,37.08109378814697
