20.0	364.129546	0.17099177	0.0
1649.0	365.145773	0.17353749	0.0002984899999999
15077.0	374.099249	0.18979386	0.0015910799999999
26275.0	382.461996	0.20712729	0.0028573
33740.333333333336	389.23276372501823	0.2210660707221006	0.0039411525237052
39987.0	396.814909	0.23951725	0.00521968
43739.0	403.307852	0.26266978	0.00689532
46500.0	410.161459	0.30289315	0.00996893
47793.26315789474	415.3781476460837	0.3447192688064651	0.0134011119747202
48141.73684210526	417.6156791518397	0.3629425746297157	0.0148989606567302
48274.15254237288	418.6263947400562	0.3708339347900519	0.0155195756519886
48415.16949152543	419.96894483289327	0.3811464759364621	0.0163276736334212
48556.18644067797	421.5168054665477	0.3925712023818018	0.0172623165298839
48697.20338983051	423.4071163036724	0.4067216167372882	0.0183231489218455
48838.220338983054	426.0177845213327	0.4254495649912336	0.0195826558386908
48961.61016949153	429.75440941420686	0.4459779667453821	0.0211550653323176
49085.0	438.440833	0.49266725	0.0243328
