0,1,2,3,4,5
6.0,0.0,0.0,0.0,0.0,0.0
5.995126957989307,0.0035036782131171625,0.0,0.0,0.0,0.0013913446519932954
5.990113231667821,0.007155088254942753,0.0,0.0,0.0,0.002845438287259061
5.9850073902195655,0.010920792810817568,0.0,0.0,0.0,0.004350415687528293
5.979895104545657,0.014655818792996402,0.0,0.0,0.0,0.0058422881673221155
5.974756438201142,0.01827542743449119,0.0,0.0,0.0,0.007284833502637621
5.96961860981373,0.021894453701870518,0.0,0.0,0.0,0.008727146740746674
5.964338968021057,0.025672303787376817,0.0,0.0,0.0,0.010234399135090532
5.958775355062757,0.029768242835583034,0.0,0.0,0.0,0.011871704245784908
5.9532127842361335,0.03386311854986939,0.0,0.0,0.0,0.013508584302687443
5.947651999311939,0.0379568111537594,0.0,0.0,0.0,0.015144991423818246
5.9420410324985085,0.04195679725770291,0.0,0.0,0.0,0.016743845573635202
5.936404524011169,0.04590512077485036,0.0,0.0,0.0,0.018321996624227347
5.930769616942134,0.049851915403245954,0.0,0.0,0.0,0.019899536578159165
5.925137246576092,0.05379705851001601,0.0,0.0,0.0,0.021476416415542595
5.919066219550185,0.05819535260619804,0.0,0.0,0.0,0.02323432972737356
5.9127215148757974,0.06287711414039716,0.0,0.0,0.0,0.02510548790530203
5.906380526365774,0.06755645504572226,0.0,0.0,0.0,0.026975678629454096
5.900042168634857,0.0722332281881637,0.0,0.0,0.0,0.028844843100092842
5.893707820546365,0.07690730643961277,0.0,0.0,0.0,0.030712930503020132
5.8873773648463885,0.08157851252043666,0.0,0.0,0.0,0.03257986998640579
5.8810509768418004,0.0862467170727241,0.0,0.0,0.0,0.034445609849813597
5.874728845158476,0.09091178091055009,0.0,0.0,0.0,0.03631009446484814
5.8680405109008005,0.09559830700759903,0.0,0.0,0.0,0.03818324134317409
5.86135254125963,0.100281667976015,0.0,0.0,0.0,0.040055124209900865
5.854669839393364,0.10496141840647562,0.0,0.0,0.0,0.04192556398768504
5.847992402159465,0.10963741952255718,0.0,0.0,0.0,0.04379450521014468
5.8413205401041965,0.11430951651485911,0.0,0.0,0.0,0.04566188600143928
5.8346544888181775,0.11897754440661482,0.0,0.0,0.0,0.04752764042234592
5.827994396506781,0.12364139941422034,0.0,0.0,0.0,0.04939172699181044
5.820537907011289,0.12896380282396125,0.0,0.0,0.0,0.05149551533674493
5.813056630112443,0.1343078551500833,0.0,0.0,0.0,0.053607030321042755
5.805582445568913,0.13964658592237314,0.0,0.0,0.0,0.055716442647685854
5.79811618112071,0.14497985101112257,0.0,0.0,0.0,0.057823695425197164
5.7906575246091725,0.15030742626734328,0.0,0.0,0.0,0.05992870003263551
5.783207146866717,0.1556292157653443,0.0,0.0,0.0,0.062031418616605175
5.775765088815292,0.1609450625251538,0.0,0.0,0.0,0.06413178913587977
5.768116151065134,0.1664550283969864,0.0,0.0,0.0,0.06631553121471874
5.759801289303705,0.17258538204263288,0.0,0.0,0.0,0.06876528215924976
5.751496432651633,0.1787082501021656,0.0,0.0,0.0,0.07121204179329223
5.7432018265015055,0.1848235277931773,0.0,0.0,0.0,0.07365576824126985
5.734918166211191,0.19093099877217426,0.0,0.0,0.0,0.07609637503663122
5.726645227277771,0.19703043345726612,0.0,0.0,0.0,0.07853377045416689
5.718383389677647,0.20312168340197756,0.0,0.0,0.0,0.08096789516716564
5.709980677314229,0.20918155174544323,0.0,0.0,0.0,0.08338963853799423
5.701381665885424,0.21520138862589472,0.0,0.0,0.0,0.085795602430528
5.692794571446269,0.2212125306218059,0.0,0.0,0.0,0.08819809123386263
