0,1,2,3,4,5
6.0,0.0,0.0,0.0,0.0,0.0
5.998942708342454,0.000768380271252171,0.0,0.0,0.0,0.00030647880206818986
5.997872947937569,0.001553676390889886,0.0,0.0,0.0,0.0006204535357397572
5.996802751761578,0.0023189279903014248,0.0,0.0,0.0,0.0009229589689562625
5.9957321265185035,0.003084105579180715,0.0,0.0,0.0,0.0012254351451090034
5.994650789807971,0.003856549359251142,0.0,0.0,0.0,0.0015309328908706813
5.993545330967753,0.004645283495040583,0.0,0.0,0.0,0.0018432028218622598
5.992440197889083,0.005433864951896242,0.0,0.0,0.0,0.0021554123053873606
5.9913351353500355,0.00622226850700574,0.0,0.0,0.0,0.0024675513552146282
5.990230179285016,0.0070104685230752365,0.0,0.0,0.0,0.0027796098212115703
5.989120610554219,0.007803597840575821,0.0,0.0,0.0,0.0030938123065588335
5.987925053941625,0.008685977533629385,0.0,0.0,0.0,0.003446689437618688
5.986729360086901,0.009568043609779808,0.0,0.0,0.0,0.003799441151010382
5.985534440511588,0.010449769242497568,0.0,0.0,0.0,0.004152056714461077
5.984340378175286,0.011331126201099741,0.0,0.0,0.0,0.004504524837888074
5.983146320496681,0.012212083904923881,0.0,0.0,0.0,0.004856833295635053
5.981953014887532,0.013092618599467015,0.0,0.0,0.0,0.005208972584698459
5.980760328352447,0.01397269648211918,0.0,0.0,0.0,0.005560929187701316
5.9795532259455975,0.014843248516486496,0.0,0.0,0.0,0.0059089756853745
5.978328786840479,0.01570203356012829,0.0,0.0,0.0,0.006252191173243036
5.977105125634591,0.016560292690887338,0.0,0.0,0.0,0.006595196478667203
5.975881672689808,0.01741799819508892,0.0,0.0,0.0,0.006937980528162346
5.974659580076329,0.018275125985225776,0.0,0.0,0.0,0.00728053369078418
5.9734381743012746,0.019131646714560045,0.0,0.0,0.0,0.007622844240800368
5.972217671584062,0.019987534167240813,0.0,0.0,0.0,0.00796490170029329
5.970998113681375,0.020842759061055358,0.0,0.0,0.0,0.008306694366556877
5.969690059323053,0.02177381627534442,0.0,0.0,0.0,0.008675538388331629
5.968361394174072,0.022722838065675263,0.0,0.0,0.0,0.009050767252014329
